Entry,Entry name,Status,Protein names,Gene names,Organism,Length
Q9UBS4,DJB11_HUMAN,reviewed,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (DnaJ protein homolog 9) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (ER-associated dnaJ protein 3) (ERdj3) (ERj3p) (HEDJ) (Human DnaJ protein 9) (hDj-9) (PWP1-interacting protein 4),DNAJB11 EDJ ERJ3 HDJ9 PSEC0121 UNQ537/PRO1080,Homo sapiens (Human),358
Q8IXB1,DJC10_HUMAN,reviewed,DnaJ homolog subfamily C member 10 (ER-resident protein ERdj5) (Macrothioredoxin) (MTHr),DNAJC10 ERDJ5 UNQ495/PRO1012,Homo sapiens (Human),793
Q9Y2G8,DJC16_HUMAN,reviewed,DnaJ homolog subfamily C member 16,DNAJC16 KIAA0962,Homo sapiens (Human),782
O94907,DKK1_HUMAN,reviewed,Dickkopf-related protein 1 (Dickkopf-1) (Dkk-1) (hDkk-1) (SK),DKK1 UNQ492/PRO1008,Homo sapiens (Human),266
Q9UBU2,DKK2_HUMAN,reviewed,Dickkopf-related protein 2 (Dickkopf-2) (Dkk-2) (hDkk-2),DKK2 UNQ682/PRO1316,Homo sapiens (Human),259
Q9UBP4,DKK3_HUMAN,reviewed,Dickkopf-related protein 3 (Dickkopf-3) (Dkk-3) (hDkk-3),DKK3 REIC UNQ258/PRO295,Homo sapiens (Human),350
Q9UBT3,DKK4_HUMAN,reviewed,Dickkopf-related protein 4 (Dickkopf-4) (Dkk-4) (hDkk-4) [Cleaved into: Dickkopf-related protein 4 short form],DKK4,Homo sapiens (Human),224
Q9UK85,DKKL1_HUMAN,reviewed,Dickkopf-like protein 1 (Cancer/testis antigen 34) (CT34) (Protein soggy-1) (SGY-1),DKKL1 SGY1 UNQ735/PRO1429,Homo sapiens (Human),242
P80370,DLK1_HUMAN,reviewed,Protein delta homolog 1 (DLK-1) (pG2) [Cleaved into: Fetal antigen 1 (FA1)],DLK1 DLK,Homo sapiens (Human),383
Q6UY11,DLK2_HUMAN,reviewed,Protein delta homolog 2 (DLK-2) (Epidermal growth factor-like protein 9) (EGF-like protein 9),DLK2 EGFL9 UNQ2903/PRO28633,Homo sapiens (Human),383
O00548,DLL1_HUMAN,reviewed,Delta-like protein 1 (Drosophila Delta homolog 1) (Delta1) (H-Delta-1),DLL1 UNQ146/PRO172,Homo sapiens (Human),723
Q9NYJ7,DLL3_HUMAN,reviewed,Delta-like protein 3 (Drosophila Delta homolog 3) (Delta3),DLL3,Homo sapiens (Human),618
Q9NR61,DLL4_HUMAN,reviewed,Delta-like protein 4 (Drosophila Delta homolog 4) (Delta4),DLL4 UNQ1895/PRO4341,Homo sapiens (Human),685
P28067,DMA_HUMAN,reviewed,"HLA class II histocompatibility antigen, DM alpha chain (MHC class II antigen DMA) (Really interesting new gene 6 protein)",HLA-DMA DMA RING6,Homo sapiens (Human),261
Q9UGM3,DMBT1_HUMAN,reviewed,Deleted in malignant brain tumors 1 protein (Glycoprotein 340) (Gp-340) (Hensin) (Salivary agglutinin) (SAG) (Surfactant pulmonary-associated D-binding protein),DMBT1 GP340,Homo sapiens (Human),2413
P28068,DMB_HUMAN,reviewed,"HLA class II histocompatibility antigen, DM beta chain (MHC class II antigen DMB) (Really interesting new gene 7 protein)",HLA-DMB DMB RING7,Homo sapiens (Human),263
Q6E0U4,DMKN_HUMAN,reviewed,Dermokine (Epidermis-specific secreted protein SK30/SK89),DMKN UNQ729/PRO1411,Homo sapiens (Human),476
Q13316,DMP1_HUMAN,reviewed,Dentin matrix acidic phosphoprotein 1 (DMP-1) (Dentin matrix protein 1),DMP1,Homo sapiens (Human),513
Q8IXL6,DMP4_HUMAN,reviewed,Extracellular serine/threonine protein kinase Fam20C (EC 2.7.11.1) (Dentin matrix protein 4) (DMP-4) (Golgi-enriched fraction casein kinase) (GEF-CK) (Protein FAM20C),FAM20C DMP4,Homo sapiens (Human),584
P24855,DNAS1_HUMAN,reviewed,Deoxyribonuclease-1 (EC 3.1.21.1) (Deoxyribonuclease I) (DNase I) (Dornase alfa),DNASE1 DNL1 DRNI,Homo sapiens (Human),282
Q8NFT8,DNER_HUMAN,reviewed,Delta and Notch-like epidermal growth factor-related receptor,DNER BET UNQ262/PRO299,Homo sapiens (Human),737
Q96KC8,DNJC1_HUMAN,reviewed,DnaJ homolog subfamily C member 1 (DnaJ protein homolog MTJ1),DNAJC1 HTJ1,Homo sapiens (Human),554
Q13217,DNJC3_HUMAN,reviewed,"DnaJ homolog subfamily C member 3 (Endoplasmic reticulum DnaJ protein 6) (ERdj6) (Interferon-induced, double-stranded RNA-activated protein kinase inhibitor) (Protein kinase inhibitor of 58 kDa) (Protein kinase inhibitor p58)",DNAJC3 P58IPK PRKRI,Homo sapiens (Human),504
O00115,DNS2A_HUMAN,reviewed,Deoxyribonuclease-2-alpha (EC 3.1.22.1) (Acid DNase) (Deoxyribonuclease II alpha) (DNase II alpha) (Lysosomal DNase II) (R31240_2),DNASE2 DNASE2A DNL2,Homo sapiens (Human),360
Q8WZ79,DNS2B_HUMAN,reviewed,Deoxyribonuclease-2-beta (EC 3.1.22.1) (DNase II-like acid DNase) (DNase2-like acid DNase) (Deoxyribonuclease II beta) (DNase II beta) (Endonuclease DLAD),DNASE2B DLAD,Homo sapiens (Human),361
P49184,DNSL1_HUMAN,reviewed,Deoxyribonuclease-1-like 1 (EC 3.1.21.-) (DNase X) (Deoxyribonuclease I-like 1) (DNase I-like 1) (Muscle-specific DNase I-like) (XIB),DNASE1L1 DNAS1L1 DNL1L,Homo sapiens (Human),302
Q92874,DNSL2_HUMAN,reviewed,Deoxyribonuclease-1-like 2 (EC 3.1.21.-) (DNase I homolog protein DHP1) (Deoxyribonuclease I-like 2) (DNase I-like 2),DNASE1L2 DHP1 DNAS1L2,Homo sapiens (Human),299
Q13609,DNSL3_HUMAN,reviewed,Deoxyribonuclease gamma (DNase gamma) (EC 3.1.21.-) (DNase I homolog protein DHP2) (Deoxyribonuclease I-like 3) (DNase I-like 3) (Liver and spleen DNase) (LS-DNase) (LSD),DNASE1L3 DHP2 DNAS1L3,Homo sapiens (Human),305
P06340,DOA_HUMAN,reviewed,"HLA class II histocompatibility antigen, DO alpha chain (MHC DN-alpha) (MHC DZ alpha) (MHC class II antigen DOA)",HLA-DOA HLA-DNA HLA-DZA,Homo sapiens (Human),250
P13765,DOB_HUMAN,reviewed,"HLA class II histocompatibility antigen, DO beta chain (MHC class II antigen DOB)",HLA-DOB,Homo sapiens (Human),273
P20036,DPA1_HUMAN,reviewed,"HLA class II histocompatibility antigen, DP alpha 1 chain (DP(W3)) (DP(W4)) (HLA-SB alpha chain) (MHC class II DP3-alpha) (MHC class II DPA1)",HLA-DPA1 HLA-DP1A HLASB,Homo sapiens (Human),260
P04440,DPB1_HUMAN,reviewed,"HLA class II histocompatibility antigen, DP beta 1 chain (HLA class II histocompatibility antigen, DP(W4) beta chain) (MHC class II antigen DPB1)",HLA-DPB1 HLA-DP1B,Homo sapiens (Human),258
Q3MIW9,DPCR1_HUMAN,reviewed,Diffuse panbronchiolitis critical region protein 1,DPCR1 C6orf37 PBLT,Homo sapiens (Human),517
P16444,DPEP1_HUMAN,reviewed,Dipeptidase 1 (EC 3.4.13.19) (Dehydropeptidase-I) (Microsomal dipeptidase) (Renal dipeptidase) (hRDP),DPEP1 MDP RDP,Homo sapiens (Human),411
Q9H4A9,DPEP2_HUMAN,reviewed,Dipeptidase 2 (EC 3.4.13.19),DPEP2 UNQ284/PRO323,Homo sapiens (Human),486
Q9H4B8,DPEP3_HUMAN,reviewed,Dipeptidase 3 (EC 3.4.13.19),DPEP3 UNQ834/PRO1772,Homo sapiens (Human),488
Q9UHL4,DPP2_HUMAN,reviewed,Dipeptidyl peptidase 2 (EC 3.4.14.2) (Dipeptidyl aminopeptidase II) (Dipeptidyl peptidase 7) (Dipeptidyl peptidase II) (DPP II) (Quiescent cell proline dipeptidase),DPP7 DPP2 QPP,Homo sapiens (Human),492
P01909,DQA1_HUMAN,reviewed,"HLA class II histocompatibility antigen, DQ alpha 1 chain (DC-1 alpha chain) (DC-alpha) (HLA-DCA) (MHC class II DQA1)",HLA-DQA1,Homo sapiens (Human),254
P01906,DQA2_HUMAN,reviewed,"HLA class II histocompatibility antigen, DQ alpha 2 chain (DX alpha chain) (HLA class II histocompatibility antigen, DQ(6) alpha chain) (HLA-DQA1) (MHC class II DQA2)",HLA-DQA2 HLA-DXA,Homo sapiens (Human),255
P01920,DQB1_HUMAN,reviewed,"HLA class II histocompatibility antigen, DQ beta 1 chain (MHC class II antigen DQB1)",HLA-DQB1 HLA-DQB,Homo sapiens (Human),261
P05538,DQB2_HUMAN,reviewed,"HLA class II histocompatibility antigen, DQ beta 2 chain (HLA class II histocompatibility antigen, DX beta chain) (MHC class II antigen DQB2)",HLA-DQB2 HLA-DXB,Homo sapiens (Human),268
Q6PKH6,DR4L2_HUMAN,reviewed,Dehydrogenase/reductase SDR family member 4-like 2 (EC 1.1.-.-),DHRS4L2,Homo sapiens (Human),230
Q8NBI3,DRAXI_HUMAN,reviewed,Draxin (Dorsal repulsive axon guidance protein) (Neucrin),C1orf187 PSEC0258 UNQ3119/PRO10268,Homo sapiens (Human),349
P01903,DRA_HUMAN,reviewed,"HLA class II histocompatibility antigen, DR alpha chain (MHC class II antigen DRA)",HLA-DRA HLA-DRA1,Homo sapiens (Human),254
P79483,DRB3_HUMAN,reviewed,"HLA class II histocompatibility antigen, DR beta 3 chain (MHC class II antigen DRB3)",HLA-DRB3,Homo sapiens (Human),266
P13762,DRB4_HUMAN,reviewed,"HLA class II histocompatibility antigen, DR beta 4 chain (MHC class II antigen DRB4)",HLA-DRB4,Homo sapiens (Human),266
Q30154,DRB5_HUMAN,reviewed,"HLA class II histocompatibility antigen, DR beta 5 chain (DR beta-5) (DR2-beta-2) (Dw2) (MHC class II antigen DRB5)",HLA-DRB5,Homo sapiens (Human),266
A6NNS2,DRS7C_HUMAN,reviewed,Dehydrogenase/reductase SDR family member 7C (EC 1.1.-.-),DHRS7C,Homo sapiens (Human),312
Q08554,DSC1_HUMAN,reviewed,Desmocollin-1 (Cadherin family member 1) (Desmosomal glycoprotein 2/3) (DG2/DG3),DSC1 CDHF1,Homo sapiens (Human),894
Q02487,DSC2_HUMAN,reviewed,Desmocollin-2 (Cadherin family member 2) (Desmocollin-3) (Desmosomal glycoprotein II) (Desmosomal glycoprotein III),DSC2 CDHF2 DSC3,Homo sapiens (Human),901
Q14574,DSC3_HUMAN,reviewed,Desmocollin-3 (Cadherin family member 3) (Desmocollin-4) (HT-CP),DSC3 CDHF3 DSC4,Homo sapiens (Human),896
O60469,DSCAM_HUMAN,reviewed,Down syndrome cell adhesion molecule (CHD2),DSCAM,Homo sapiens (Human),2012
Q8TD84,DSCL1_HUMAN,reviewed,Down syndrome cell adhesion molecule-like protein 1 (Down syndrome cell adhesion molecule 2),DSCAML1 DSCAM2 KIAA1132,Homo sapiens (Human),2053
Q8IZU8,DSEL_HUMAN,reviewed,Dermatan-sulfate epimerase-like protein (EC 5.1.-.-),DSEL C18orf4 NCAG1,Homo sapiens (Human),1212
Q9UL01,DSE_HUMAN,reviewed,Dermatan-sulfate epimerase (DS epimerase) (EC 5.1.3.19) (Chondroitin-glucuronate 5-epimerase) (Squamous cell carcinoma antigen recognized by T-cells 2) (SART-2),DSE SART2,Homo sapiens (Human),958
Q02413,DSG1_HUMAN,reviewed,Desmoglein-1 (Cadherin family member 4) (Desmosomal glycoprotein 1) (DG1) (DGI) (Pemphigus foliaceus antigen),DSG1 CDHF4,Homo sapiens (Human),1049
Q14126,DSG2_HUMAN,reviewed,Desmoglein-2 (Cadherin family member 5) (HDGC),DSG2 CDHF5,Homo sapiens (Human),1118
P32926,DSG3_HUMAN,reviewed,Desmoglein-3 (130 kDa pemphigus vulgaris antigen) (PVA) (Cadherin family member 6),DSG3 CDHF6,Homo sapiens (Human),999
Q86SJ6,DSG4_HUMAN,reviewed,Desmoglein-4 (Cadherin family member 13),DSG4 CDHF13,Homo sapiens (Human),1040
Q9NZW4,DSPP_HUMAN,reviewed,Dentin sialophosphoprotein [Cleaved into: Dentin phosphoprotein (Dentin phosphophoryn) (DPP); Dentin sialoprotein (DSP)],DSPP,Homo sapiens (Human),1301
Q9NRD9,DUOX1_HUMAN,reviewed,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1) (Large NOX 1) (Long NOX 1) (NADPH thyroid oxidase 1) (Thyroid oxidase 1),DUOX1 DUOX LNOX1 THOX1,Homo sapiens (Human),1551
Q9NRD8,DUOX2_HUMAN,reviewed,Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (Large NOX 2) (Long NOX 2) (NADH/NADPH thyroid oxidase p138-tox) (NADPH oxidase/peroxidase DUOX2) (NADPH thyroid oxidase 2) (Thyroid oxidase 2) (p138 thyroid oxidase),DUOX2 LNOX2 THOX2,Homo sapiens (Human),1548
Q9NZJ5,E2AK3_HUMAN,reviewed,Eukaryotic translation initiation factor 2-alpha kinase 3 (EC 2.7.11.1) (PRKR-like endoplasmic reticulum kinase) (Pancreatic eIF2-alpha kinase) (HsPEK),EIF2AK3 PEK PERK,Homo sapiens (Human),1116
Q16610,ECM1_HUMAN,reviewed,Extracellular matrix protein 1 (Secretory component p85),ECM1,Homo sapiens (Human),540
O94769,ECM2_HUMAN,reviewed,Extracellular matrix protein 2 (Matrix glycoprotein SC1/ECM2),ECM2,Homo sapiens (Human),699
P12724,ECP_HUMAN,reviewed,Eosinophil cationic protein (ECP) (EC 3.1.27.-) (Ribonuclease 3) (RNase 3),RNASE3 ECP RNS3,Homo sapiens (Human),160
Q19T08,ECSCR_HUMAN,reviewed,Endothelial cell-specific chemotaxis regulator (Endothelial cell-specific molecule 2),ECSCR ECSM2,Homo sapiens (Human),205
Q9UNE0,EDAR_HUMAN,reviewed,Tumor necrosis factor receptor superfamily member EDAR (Anhidrotic ectodysplasin receptor 1) (Downless homolog) (EDA-A1 receptor) (Ectodermal dysplasia receptor) (Ectodysplasin-A receptor),EDAR DL,Homo sapiens (Human),448
Q9BV94,EDEM2_HUMAN,reviewed,ER degradation-enhancing alpha-mannosidase-like 2,EDEM2 C20orf31 C20orf49 UNQ573/PRO1135,Homo sapiens (Human),578
Q9BZQ6,EDEM3_HUMAN,reviewed,ER degradation-enhancing alpha-mannosidase-like 3,EDEM3 C1orf22,Homo sapiens (Human),932
O43854,EDIL3_HUMAN,reviewed,EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1),EDIL3 DEL1,Homo sapiens (Human),480
P05305,EDN1_HUMAN,reviewed,Endothelin-1 (Preproendothelin-1) (PPET1) [Cleaved into: Endothelin-1 (ET-1); Big endothelin-1],EDN1,Homo sapiens (Human),212
P20800,EDN2_HUMAN,reviewed,Endothelin-2 (ET-2) (Preproendothelin-2) (PPET2),EDN2,Homo sapiens (Human),178
P14138,EDN3_HUMAN,reviewed,Endothelin-3 (ET-3) (Preproendothelin-3) (PPET3),EDN3,Homo sapiens (Human),238
P25101,EDNRA_HUMAN,reviewed,Endothelin-1 receptor (Endothelin A receptor) (ET-A) (ETA-R) (hET-AR),EDNRA ETA ETRA,Homo sapiens (Human),427
P24530,EDNRB_HUMAN,reviewed,Endothelin B receptor (ET-B) (ET-BR) (Endothelin receptor non-selective type),EDNRB ETRB,Homo sapiens (Human),442
P60507,EFC1_HUMAN,reviewed,HERV-F(c)1_Xq21.33 provirus ancestral Env polyprotein (Envelope polyprotein) (Fc1env) (HERV-Fc1env) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],,Homo sapiens (Human),584
P60608,EFC2_HUMAN,reviewed,HERV-F(c)2_7q36.2 provirus ancestral Env polyprotein (Envelope polyprotein) (Fc2deltaenv) [Includes: Surface protein (SU); Truncated transmembrane protein (TM)],,Homo sapiens (Human),527
P20827,EFNA1_HUMAN,reviewed,"Ephrin-A1 (EPH-related receptor tyrosine kinase ligand 1) (LERK-1) (Immediate early response protein B61) (Tumor necrosis factor alpha-induced protein 4) (TNF alpha-induced protein 4) [Cleaved into: Ephrin-A1, secreted form]",EFNA1 EPLG1 LERK1 TNFAIP4,Homo sapiens (Human),205
O43921,EFNA2_HUMAN,reviewed,Ephrin-A2 (EPH-related receptor tyrosine kinase ligand 6) (LERK-6) (HEK7 ligand) (HEK7-L),EFNA2 EPLG6 LERK6,Homo sapiens (Human),213
P52797,EFNA3_HUMAN,reviewed,Ephrin-A3 (EFL-2) (EHK1 ligand) (EHK1-L) (EPH-related receptor tyrosine kinase ligand 3) (LERK-3),EFNA3 EFL2 EPLG3 LERK3,Homo sapiens (Human),238
P52798,EFNA4_HUMAN,reviewed,Ephrin-A4 (EPH-related receptor tyrosine kinase ligand 4) (LERK-4),EFNA4 EPLG4 LERK4,Homo sapiens (Human),201
P52803,EFNA5_HUMAN,reviewed,Ephrin-A5 (AL-1) (EPH-related receptor tyrosine kinase ligand 7) (LERK-7),EFNA5 EPLG7 LERK7,Homo sapiens (Human),228
P98172,EFNB1_HUMAN,reviewed,Ephrin-B1 (EFL-3) (ELK ligand) (ELK-L) (EPH-related receptor tyrosine kinase ligand 2) (LERK-2),EFNB1 EFL3 EPLG2 LERK2,Homo sapiens (Human),346
P52799,EFNB2_HUMAN,reviewed,Ephrin-B2 (EPH-related receptor tyrosine kinase ligand 5) (LERK-5) (HTK ligand) (HTK-L),EFNB2 EPLG5 HTKL LERK5,Homo sapiens (Human),333
Q15768,EFNB3_HUMAN,reviewed,Ephrin-B3 (EPH-related receptor transmembrane ligand ELK-L3) (EPH-related receptor tyrosine kinase ligand 8) (LERK-8),EFNB3 EPLG8 LERK8,Homo sapiens (Human),340
P60508,EFRD1_HUMAN,reviewed,HERV-FRD_6p24.1 provirus ancestral Env polyprotein (Endogenous retrovirus group FRD member 1) (Envelope polyprotein) (HERV-FRD) (Syncytin-2) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],ERVFRD-1 ERVFRDE1 UNQ6191/PRO20218,Homo sapiens (Human),538
Q8IUX8,EGFL6_HUMAN,reviewed,Epidermal growth factor-like protein 6 (EGF-like protein 6) (MAM and EGF domains-containing gene protein),EGFL6 MAEG PP648 UNQ281/PRO320,Homo sapiens (Human),553
Q9UHF1,EGFL7_HUMAN,reviewed,Epidermal growth factor-like protein 7 (EGF-like protein 7) (Multiple epidermal growth factor-like domains protein 7) (Multiple EGF-like domains protein 7) (NOTCH4-like protein) (Vascular endothelial statin) (VE-statin) (Zneu1),EGFL7 MEGF7 UNQ187/PRO1449,Homo sapiens (Human),273
Q99944,EGFL8_HUMAN,reviewed,Epidermal growth factor-like protein 8 (EGF-like protein 8) (Vascular endothelial statin-2) (VE-statin-2),EGFL8 C6orf8 NG3 UNQ8752/PRO29920,Homo sapiens (Human),293
Q63HQ2,EGFLA_HUMAN,reviewed,"Pikachurin (Agrin-like protein) (EGF-like, fibronectin type-III and laminin G-like domain-containing protein)",EGFLAM AGRINL AGRNL,Homo sapiens (Human),1017
P00533,EGFR_HUMAN,reviewed,Epidermal growth factor receptor (EC 2.7.10.1) (Proto-oncogene c-ErbB-1) (Receptor tyrosine-protein kinase erbB-1),EGFR ERBB ERBB1 HER1,Homo sapiens (Human),1210
P01133,EGF_HUMAN,reviewed,Pro-epidermal growth factor (EGF) [Cleaved into: Epidermal growth factor (Urogastrone)],EGF,Homo sapiens (Human),1207
P17813,EGLN_HUMAN,reviewed,Endoglin (CD antigen CD105),ENG END,Homo sapiens (Human),658
P19957,ELAF_HUMAN,reviewed,Elafin (Elastase-specific inhibitor) (ESI) (Peptidase inhibitor 3) (PI-3) (Protease inhibitor WAP3) (Skin-derived antileukoproteinase) (SKALP) (WAP four-disulfide core domain protein 14),PI3 WAP3 WFDC14,Homo sapiens (Human),117
P08246,ELNE_HUMAN,reviewed,Neutrophil elastase (EC 3.4.21.37) (Bone marrow serine protease) (Elastase-2) (Human leukocyte elastase) (HLE) (Medullasin) (PMN elastase),ELANE ELA2,Homo sapiens (Human),267
P15502,ELN_HUMAN,reviewed,Elastin (Tropoelastin),ELN,Homo sapiens (Human),786
Q9HBW9,ELTD1_HUMAN,reviewed,"EGF, latrophilin and seven transmembrane domain-containing protein 1 (EGF-TM7-latrophilin-related protein) (ETL protein)",ELTD1 ETL UNQ202/PRO228,Homo sapiens (Human),690
Q6PCB8,EMB_HUMAN,reviewed,Embigin,EMB,Homo sapiens (Human),327
Q5UCC4,EMC10_HUMAN,reviewed,ER membrane protein complex subunit 10 (Hematopoietic signal peptide-containing membrane domain-containing protein 1),EMC10 C19orf63 HSM1 INM02 UNQ764/PRO1556,Homo sapiens (Human),262
Q8N766,EMC1_HUMAN,reviewed,ER membrane protein complex subunit 1,EMC1 KIAA0090 PSEC0263,Homo sapiens (Human),993
Q9NPA0,EMC7_HUMAN,reviewed,ER membrane protein complex subunit 7,EMC7 C11orf3 C15orf24 HT022 UNQ905/PRO1926,Homo sapiens (Human),242
Q96A84,EMID1_HUMAN,reviewed,EMI domain-containing protein 1 (Emilin and multimerin domain-containing protein 1) (Emu1),EMID1 EMU1,Homo sapiens (Human),441
Q96A83,EMID2_HUMAN,reviewed,Collagen alpha-1(XXVI) chain (EMI domain-containing protein 2) (Emilin and multimerin domain-containing protein 2) (Emu2),EMID2 COL26A1 EMU2,Homo sapiens (Human),441
Q9Y6C2,EMIL1_HUMAN,reviewed,EMILIN-1 (Elastin microfibril interface-located protein 1) (Elastin microfibril interfacer 1),EMILIN1 EMI,Homo sapiens (Human),1016
Q9BXX0,EMIL2_HUMAN,reviewed,EMILIN-2 (Elastin microfibril interface-located protein 2) (Elastin microfibril interfacer 2) (Protein FOAP-10),EMILIN2,Homo sapiens (Human),1053
Q9NT22,EMIL3_HUMAN,reviewed,EMILIN-3 (EMILIN-5) (Elastin microfibril interface-located protein 3) (Elastin microfibril interfacer 3) (Elastin microfibril interface-located protein 5) (Elastin microfibril interfacer 5),EMILIN3 C20orf130 EMILIN5,Homo sapiens (Human),766
Q14246,EMR1_HUMAN,reviewed,EGF-like module-containing mucin-like hormone receptor-like 1 (EGF-like module receptor 1) (EMR1 hormone receptor),EMR1 TM7LN3,Homo sapiens (Human),886
Q9UHX3,EMR2_HUMAN,reviewed,EGF-like module-containing mucin-like hormone receptor-like 2 (EGF-like module receptor 2) (CD antigen CD312),EMR2,Homo sapiens (Human),823
Q9BY15,EMR3_HUMAN,reviewed,EGF-like module-containing mucin-like hormone receptor-like 3 (EGF-like module receptor 3) [Cleaved into: EGF-like module-containing mucin-like hormone receptor-like 3 subunit alpha; EGF-like module-containing mucin-like hormone receptor-like 3 subunit beta],EMR3 UNQ683/PRO1562,Homo sapiens (Human),652
Q86SQ3,EMR4_HUMAN,reviewed,Putative EGF-like module-containing mucin-like hormone receptor-like 4 (EGF-like module receptor 4) (G-protein coupled receptor 127) (G-protein coupled receptor PGR16),EMR4P EMR4 GPR127 PGR16,Homo sapiens (Human),457
Q9NRM1,ENAM_HUMAN,reviewed,Enamelin,ENAM,Homo sapiens (Human),1142
O94919,ENDD1_HUMAN,reviewed,Endonuclease domain-containing 1 protein (EC 3.1.30.-),ENDOD1 KIAA0830,Homo sapiens (Human),500
P21128,ENDOU_HUMAN,reviewed,Poly(U)-specific endoribonuclease (EC 3.1.-.-) (Placental protein 11) (PP11) (Protein endoU) (Uridylate-specific endoribonuclease),ENDOU,Homo sapiens (Human),410
Q9N2K0,ENH1_HUMAN,reviewed,HERV-H_2q24.3 provirus ancestral Env polyprotein (Env protein HERV-H/p62) (Env protein HERV-H19) (Env protein HERV-Hcl.3) (Envelope polyprotein) (HERV-H/env62) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],,Homo sapiens (Human),584
Q9N2J8,ENH3_HUMAN,reviewed,HERV-H_2q24.1 provirus ancestral Env polyprotein (Env protein HERV-H/p59) (Envelope polyprotein) (HERV-H/env59) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],,Homo sapiens (Human),555
Q6UWT2,ENHO_HUMAN,reviewed,Adropin (Energy homeostasis-associated protein),ENHO C9orf165 UNQ470/PRO830,Homo sapiens (Human),76
P61566,ENK11_HUMAN,reviewed,HERV-K_22q11.21 provirus ancestral Env polyprotein (Envelope polyprotein) (HERV-K101 envelope protein) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],,Homo sapiens (Human),588
P61567,ENK12_HUMAN,reviewed,HERV-K_1q22 provirus ancestral Env polyprotein (Envelope polyprotein) (HERV-K(III) envelope protein) (HERV-K102 envelope protein) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],,Homo sapiens (Human),588
P61568,ENK13_HUMAN,reviewed,HERV-K_1p13.3 provirus ancestral Env polyprotein (Envelope polyprotein) [Includes: Truncated surface protein (SU)],,Homo sapiens (Human),191
Q9NX77,ENK14_HUMAN,reviewed,HERV-K_16p3.3 provirus ancestral Env polyprotein (Envelope polyprotein) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],,Homo sapiens (Human),482
P61570,ENK17_HUMAN,reviewed,HERV-K_11q22.1 provirus ancestral Env polyprotein (Envelope polyprotein) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],,Homo sapiens (Human),661
P61565,ENK1_HUMAN,reviewed,HERV-K_12q14.1 provirus ancestral Env polyprotein (EnvK1 protein) (Envelope polyprotein) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],,Homo sapiens (Human),698
Q69384,ENK2_HUMAN,reviewed,HERV-K_7p22.1 provirus ancestral Env polyprotein (EnvK2 protein) (Envelope polyprotein) (HERV-K(C7) envelope protein) (HERV-K(HML-2.HOM) envelope protein) (HERV-K108 envelope protein) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],ERVK6,Homo sapiens (Human),699
O71037,ENK3_HUMAN,reviewed,HERV-K_19q12 provirus ancestral Env polyprotein (EnvK3 protein) (Envelope polyprotein) (HERV-K(C19) envelope protein) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],,Homo sapiens (Human),699
Q9UKH3,ENK4_HUMAN,reviewed,HERV-K_6q14.1 provirus ancestral Env polyprotein (EnvK4 protein) (Envelope polyprotein) (HERV-K(C6) envelope protein) (HERV-K109 envelope protein) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)],,Homo sapiens (Human),698
